Subject,SentOn,ReceivedTime,Customer,Room,Model,Axeda S/N,Date,State,Date_JST
"TW ConnectionStatusDetection : **AIL** Southeastern OH Regional Medical Ctr SVG4 SMS20220023: SVG4","2025-02-11 17:34:53","2025-02-11 17:37:15.443000","**AIL** Southeastern OH Regional Medical Ctr SVG4","SMS20220023: SVG4","DR-300","SND48154A796C1","2025-02-11 03:34:52.205 UTC-05:00","true","2025-02-11 17:34:52.205000"
"TW ConnectionStatusDetection : **BMI** Mercy Medical Center FSX1 SMS20220050: FSX1","2025-02-11 17:34:51","2025-02-11 17:37:14.520000","**BMI** Mercy Medical Center FSX1","SMS20220050: FSX1","FLUOROspeed.X1","SNA63924A796C1","2025-02-11 02:34:50.303 UTC-06:00","true","2025-02-11 17:34:50.303000"
"TW ConnectionStatusDetection : **EDS** SARAH BUSH LINCOLN HEATLH CENTER FSX1 SMS20210013: FSX1","2025-02-11 17:34:45","2025-02-11 17:37:13.255000","**EDS** SARAH BUSH LINCOLN HEATLH CENTER FSX1","SMS20210013: FSX1","FLUOROspeed.X1","SNB00F53196C49","2025-02-11 02:34:44.659 UTC-06:00","true","2025-02-11 17:34:44.659000"
"TW ConnectionStatusDetection : **AMEN** Wyoming County Community Hospital FSX1","2025-02-11 17:34:33","2025-02-11 17:36:42.186000","**AMEN** Wyoming County Community Hospital FSX1","","FLUOROspeed.X1","SN120F53196C49","2025-02-11 03:34:32.323 UTC-05:00","true","2025-02-11 17:34:32.323000"
"TW ConnectionStatusDetection : **AIL** OhioHealth Medcentral Shelby Hospital FSX1 SMS20220070: FSX1","2025-02-11 17:34:39","2025-02-11 17:36:41.016000","**AIL** OhioHealth Medcentral Shelby Hospital FSX1","SMS20220070: FSX1","FLUOROspeed.X1","SNCF3924A796C1","2025-02-11 17:34:38.014 UTC+09:00","true","2025-02-11 17:34:38.014000"
"TW ConnectionStatusDetection : **CII** Peace Diagnostic Imaging SVG4 SMS20210172: SVG4","2025-02-11 17:34:32","2025-02-11 17:36:40.844000","**CII** Peace Diagnostic Imaging SVG4","SMS20210172: SVG4","DR-300","SN075924A796C1","2025-02-11 01:34:31.192 UTC-07:00","true","2025-02-11 17:34:31.192000"
"TW ConnectionStatusDetection : **AIL** Memorial Hospital of South Bend SMS20220299: FSX1","2025-02-11 17:34:32","2025-02-11 17:36:40.516000","**AIL** Memorial Hospital of South Bend","SMS20220299: FSX1","FLUOROspeed.X1","SNE69515D23000","2025-02-11 03:34:31.308 UTC-05:00","true","2025-02-11 17:34:31.308000"
"TW ConnectionStatusDetection : **SNW** Mid-Valley Hospital SMS20230312: FSX1","2025-02-11 17:34:21","2025-02-11 17:36:36.708000","**SNW** Mid-Valley Hospital","SMS20230312: FSX1","FLUOROspeed.X1","SNEFDB65D23000","2025-02-11 00:34:19.726 UTC-08:00","true","2025-02-11 17:34:19.726000"
"TW ConnectionStatusDetection : **SMS-IL** Northwest Community SVG4 SMS20210359: SVG4","2025-02-11 17:34:20","2025-02-11 17:36:35.485000","**SMS-IL** Northwest Community SVG4","SMS20210359: SVG4","DR-300","SN063924A796C1","2025-02-11 02:34:19.368 UTC-06:00","true","2025-02-11 17:34:19.368000"
"TW ConnectionStatusDetection : **SNW** Logan Medical Center in Kalispell SVG4 SMS20200346: SVG4","2025-02-11 17:34:18","2025-02-11 17:36:32.944000","**SNW** Logan Medical Center in Kalispell SVG4","SMS20200346: SVG4","DR-300","SN0C879B03D44F","2025-02-11 01:34:17.185 UTC-07:00","true","2025-02-11 17:34:17.185000"
"TW ConnectionStatusDetection : **AMEN** Arnot-Ogden Medical Center SMS20230282: FSX1","2025-02-11 17:34:19","2025-02-11 17:36:32.548000","**AMEN** Arnot-Ogden Medical Center","SMS20230282: FSX1","FLUOROspeed.X1","SN267D65D23000","2025-02-11 03:34:18.555 UTC-05:00","true","2025-02-11 17:34:18.555000"
"TW ConnectionStatusDetection : **AMEN** Main Street Radiology 5 SVG4 SMS20190046: SVG4","2025-02-11 17:34:14","2025-02-11 17:35:58.853000","**AMEN** Main Street Radiology 5 SVG4","SMS20190046: SVG4","DR-300","SNE5DF03196C49","2025-02-11 03:34:13.359 UTC-05:00","true","2025-02-11 17:34:13.359000"
"TW ConnectionStatusDetection : **BMI** Centracare Monticello  SMS20240163: FSX1","2025-02-11 17:34:11","2025-02-11 17:35:58.816000","**BMI** Centracare Monticello ","SMS20240163: FSX1","FLUOROspeed.X1","SN4AC47DC40800","2025-02-11 02:34:10.661 UTC-06:00","true","2025-02-11 17:34:10.661000"
"TW ConnectionStatusDetection : **EDS** Pana Community Hospital SMS20220281: FSX1","2025-02-11 17:34:11","2025-02-11 17:35:58.320000","**EDS** Pana Community Hospital","SMS20220281: FSX1","FLUOROspeed.X1","SN004715D23000","2025-02-11 02:34:10.157 UTC-06:00","true","2025-02-11 17:34:10.157000"
"TW ConnectionStatusDetection : **EDS** Jersey Community Hospital SMS20220375: FSX1","2025-02-11 17:34:11","2025-02-11 17:35:58.104000","**EDS** Jersey Community Hospital","SMS20220375: FSX1","FLUOROspeed.X1","SNC06545D23000","2025-02-11 02:34:10.549 UTC-06:00","true","2025-02-11 17:34:10.549000"
"TW ConnectionStatusDetection : **MMS** St. Tammany Parish SVG4 SMS20190049: SVG4","2025-02-11 17:34:11","2025-02-11 17:35:57.456000","**MMS** St. Tammany Parish SVG4","SMS20190049: SVG4","DR-300","SNB91F53196C49","2025-02-11 02:34:10.003 UTC-06:00","true","2025-02-11 17:34:10.003000"
"TW ConnectionStatusDetection : **BMI** Hancock County Memorial Hospital FSX1 SMS20200362: FSX1","2025-02-11 17:34:10","2025-02-11 17:35:55.904000","**BMI** Hancock County Memorial Hospital FSX1","SMS20200362: FSX1","FLUOROspeed.X1","SNA8879B03D44F","2025-02-11 02:34:09.280 UTC-06:00","true","2025-02-11 17:34:09.280000"
"TW ConnectionStatusDetection : **COMP** COBRE VALLEY REG. MED. CTR SMS20230138: FSX1","2025-02-11 17:34:10","2025-02-11 17:35:53.177000","**COMP** COBRE VALLEY REG. MED. CTR","SMS20230138: FSX1","FLUOROspeed.X1","SN47C545D23000","2025-02-11 01:34:08.666 UTC-07:00","true","2025-02-11 17:34:08.666000"
"TW ConnectionStatusDetection : **AIL** Mass General SMS20240120: FSX1","2025-02-11 17:34:10","2025-02-11 17:35:53.141000","**AIL** Mass General","SMS20240120: FSX1","FLUOROspeed.X1","SNAAA47DC40800","2025-02-11 03:34:08.807 UTC-05:00","true","2025-02-11 17:34:08.807000"
"TW ConnectionStatusDetection : **BMI** Winneshiek Medical Center FSX1 SMS20220054: FSX1","2025-02-11 17:34:07","2025-02-11 17:35:50.048000","**BMI** Winneshiek Medical Center FSX1","SMS20220054: FSX1","FLUOROspeed.X1","SN643924A796C1","2025-02-11 02:34:06.351 UTC-06:00","true","2025-02-11 17:34:06.351000"
"TW ConnectionStatusDetection : **AIL** Yale Newhaven Health #2 SMS20220036: FSX1","2025-02-11 17:34:06","2025-02-11 17:35:48.704000","**AIL** Yale Newhaven Health #2","SMS20220036: FSX1","FLUOROspeed.X1","SNA83924A796C1","2025-02-11 03:34:04.901 UTC-05:00","true","2025-02-11 17:34:04.901000"
"TW ConnectionStatusDetection : **BMI** Hammond Henry Hospital SMS20240133: FSX1","2025-02-11 17:34:05","2025-02-11 17:35:47.587000","**BMI** Hammond Henry Hospital","SMS20240133: FSX1","FLUOROspeed.X1","SN49C545D23000","2025-02-11 17:34:04.359 UTC+09:00","true","2025-02-11 17:34:04.359000"
"TW ConnectionStatusDetection : **AIL** OhioHealth Doctor's Hospital SVG4 SMS20220145: SVG4","2025-02-11 17:34:02","2025-02-11 17:35:15.257000","**AIL** OhioHealth Doctor's Hospital SVG4","SMS20220145: SVG4","DR-300","SNE4EF03196C49","2025-02-11 03:34:01.454 UTC-05:00","true","2025-02-11 17:34:01.454000"
"TW ConnectionStatusDetection : **BMI** CENTRACARE CLINIC WOMEN & CHILDREN SMS20220286: FSX1","2025-02-11 17:33:57","2025-02-11 17:35:14.633000","**BMI** CENTRACARE CLINIC WOMEN & CHILDREN","SMS20220286: FSX1","FLUOROspeed.X1","SNB78154A796C1","2025-02-11 02:33:55.887 UTC-06:00","true","2025-02-11 17:33:55.887000"
"TW ConnectionStatusDetection : **AIL** Mary Rutan Hospital SMS20240102: SVG4","2025-02-11 17:33:56","2025-02-11 17:35:14.221000","**AIL** Mary Rutan Hospital","SMS20240102: SVG4","DR-300","SN2CE445D23000","2025-02-11 03:33:55.527 UTC-05:00","true","2025-02-11 17:33:55.527000"
"TW ConnectionStatusDetection : **CMS** COOKEVILLE REGIONAL MEDICAL CENTER SMS20240095: SVG4","2025-02-11 17:33:55","2025-02-11 17:35:12.174000","**CMS** COOKEVILLE REGIONAL MEDICAL CENTER","SMS20240095: SVG4","DR-300","SN2D9155D23000","2025-02-11 02:33:54.159 UTC-06:00","true","2025-02-11 17:33:54.159000"
"TW ConnectionStatusDetection : **SNW** St Peter's (MT) SM20220063: FSX1","2025-02-11 17:33:55","2025-02-11 17:35:11.672000","**SNW** St Peter's (MT)","SM20220063: FSX1","FLUOROspeed.X1","SN7BDBFB5DF30C","2025-02-11 01:33:54.593 UTC-07:00","true","2025-02-11 17:33:54.593000"
"TW ConnectionStatusDetection : **MMS** Ochsner Health System-St. Anne SMS20240221: FSX1","2025-02-11 17:33:54","2025-02-11 17:35:09.444000","**MMS** Ochsner Health System-St. Anne","SMS20240221: FSX1","FLUOROspeed.X1","SN480CCDC40800","2025-02-11 02:33:52.657 UTC-06:00","true","2025-02-11 17:33:52.657000"
"TW ConnectionStatusDetection : **AIL** Holzer Medical Center SMS20230091: TRINIAS","2025-02-11 17:33:51","2025-02-11 17:35:09.360000","**AIL** Holzer Medical Center","SMS20230091: TRINIAS","Trinias","SN63F855D23000","2025-02-11 03:33:50.436 UTC-05:00","true","2025-02-11 17:33:50.436000"
"TW ConnectionStatusDetection : **CMS** Novant Health Imaging Piedmont SMS20230019: FSX1","2025-02-11 17:33:51","2025-02-11 17:35:09.024000","**CMS** Novant Health Imaging Piedmont","SMS20230019: FSX1","FLUOROspeed.X1","SN0E1235D23000","2025-02-11 03:33:50.566 UTC-05:00","true","2025-02-11 17:33:50.566000"
"TW ConnectionStatusDetection : **CMS** NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER SMS20230158: FSX1","2025-02-11 17:33:51","2025-02-11 17:35:06.603000","**CMS** NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER","SMS20230158: FSX1","FLUOROspeed.X1","SNA6C545D23000","2025-02-11 03:33:49.725 UTC-05:00","true","2025-02-11 17:33:49.725000"
"TW ConnectionStatusDetection : **SNW** Cascade Valley Hospital SMS20200099: FSX1","2025-02-11 17:33:50","2025-02-11 17:35:05.987000","**SNW** Cascade Valley Hospital","SMS20200099: FSX1","FLUOROspeed.X1","SN3FFE53196C49","2025-02-11 00:33:49.428 UTC-08:00","true","2025-02-11 17:33:49.428000"
"TW ConnectionStatusDetection : **AIL** Cape Cod Hospital SMS20240006: FSX1","2025-02-11 17:33:48","2025-02-11 17:34:32.819000","**AIL** Cape Cod Hospital","SMS20240006: FSX1","FLUOROspeed.X1","SN24D675D23000","2025-02-11 03:33:46.935 UTC-05:00","true","2025-02-11 17:33:46.935000"
"TW ConnectionStatusDetection : **EDS** Clay County Hospital SMS20240071: FSX1","2025-02-11 17:33:47","2025-02-11 17:34:31.745000","**EDS** Clay County Hospital","SMS20240071: FSX1","FLUOROspeed.X1","SNAEA255D23000","2025-02-11 17:33:46.263 UTC+09:00","true","2025-02-11 17:33:46.263000"
"TW ConnectionStatusDetection : **BMI** HSHS St Vincent Green Bay SMS20220378: FSX1","2025-02-11 17:33:47","2025-02-11 17:34:31.710000","**BMI** HSHS St Vincent Green Bay","SMS20220378: FSX1","FLUOROspeed.X1","SNCBE445D23000","2025-02-11 17:33:46.352 UTC+09:00","true","2025-02-11 17:33:46.352000"
"TW ConnectionStatusDetection : **BMI** Iowa Clinic FSX1 SMS20210171: FSX1","2025-02-11 17:33:46","2025-02-11 17:34:30.694000","**BMI** Iowa Clinic FSX1","SMS20210171: FSX1","FLUOROspeed.X1","SNA62924A796C1","2025-02-11 02:33:45.129 UTC-06:00","true","2025-02-11 17:33:45.129000"
"TW ConnectionStatusDetection : **SNW** Evergreen Health Monroe Medical Center SMS20240103: FSX1","2025-02-11 17:33:46","2025-02-11 17:34:29.970000","**SNW** Evergreen Health Monroe Medical Center","SMS20240103: FSX1","FLUOROspeed.X1","SNA7D675D23000","2025-02-11 00:33:45.327 UTC-08:00","true","2025-02-11 17:33:45.327000"
"TW ConnectionStatusDetection : **AIL** Salem Regional Medical Center SMS20230194: FSX1","2025-02-11 17:33:45","2025-02-11 17:34:27.135000","**AIL** Salem Regional Medical Center","SMS20230194: FSX1","FLUOROspeed.X1","SN01B255D23000","2025-02-11 03:33:44.166 UTC-05:00","true","2025-02-11 17:33:44.166000"
"TW ConnectionStatusDetection : **BMI** Medical Associates Clinic SVG4 SMS20170265: SVG4","2025-02-11 17:33:45","2025-02-11 17:34:26.808000","**BMI** Medical Associates Clinic SVG4","SMS20170265: SVG4","DR-300","SNCD1670F54000","2025-02-11 02:33:43.863 UTC-06:00","true","2025-02-11 17:33:43.863000"
"TW ConnectionStatusDetection : **AIL** Mass General SMS20240189: SVG4","2025-02-11 17:33:44","2025-02-11 17:34:26.427000","**AIL** Mass General","SMS20240189: SVG4","DR-300","SNE9CDFDC40800","2025-02-11 03:33:43.389 UTC-05:00","true","2025-02-11 17:33:43.389000"
"TW ConnectionStatusDetection : **AMEN** MAIN STREET RADIOLOGY #6 SMS20220115: SVG4","2025-02-11 17:33:44","2025-02-11 17:34:25.444000","**AMEN** MAIN STREET RADIOLOGY #6","SMS20220115: SVG4","DR-300","SN4D4924A796C1","2025-02-11 03:33:43.354 UTC-05:00","true","2025-02-11 17:33:43.354000"
"TW ConnectionStatusDetection : **AIL** Yale Newhaven Health #1 SMS20220168: FSX1","2025-02-11 17:33:43","2025-02-11 17:34:22.158000","**AIL** Yale Newhaven Health #1","SMS20220168: FSX1","FLUOROspeed.X1","SN788154A796C1","2025-02-11 03:33:42.722 UTC-05:00","true","2025-02-11 17:33:42.722000"
"TW ConnectionStatusDetection : **COMP** FLAGSTAFF MEDICAL CENTER SMS20230150: SVG4","2025-02-11 17:33:41","2025-02-11 17:33:50.980000","**COMP** FLAGSTAFF MEDICAL CENTER","SMS20230150: SVG4","DR-300","SN0E5545D23000","2025-02-11 01:33:40.846 UTC-07:00","true","2025-02-11 17:33:40.846000"
"TW ConnectionStatusDetection : **CMS** Henry County Medical Center SVG4 SMS20200290: SVG4","2025-02-11 17:33:41","2025-02-11 17:33:48.120000","**CMS** Henry County Medical Center SVG4","SMS20200290: SVG4","DR-300","SNEB1F53196C49","2025-02-11 02:33:40.422 UTC-06:00","true","2025-02-11 17:33:40.422000"
"TW ConnectionStatusDetection : **MMS** Ochsner Health System-Northshore Clinic SMS20230306: FSX1","2025-02-11 17:33:41","2025-02-11 17:33:47.758000","**MMS** Ochsner Health System-Northshore Clinic","SMS20230306: FSX1","FLUOROspeed.X1","SNC5D675D23000","2025-02-11 02:33:39.989 UTC-06:00","true","2025-02-11 17:33:39.989000"
"TW ConnectionStatusDetection : **AMEN** CP Advanced Imaging SMS20240053: FSX1","2025-02-11 17:33:40","2025-02-11 17:33:46.997000","**AMEN** CP Advanced Imaging","SMS20240053: FSX1","FLUOROspeed.X1","SN4FDB65D23000","2025-02-11 03:33:39.219 UTC-05:00","true","2025-02-11 17:33:39.219000"
"TW ConnectionStatusDetection : **AIL** Wooster Community Hospital SMS20240128: SVG4","2025-02-11 17:33:38","2025-02-11 17:33:45.869000","**AIL** Wooster Community Hospital","SMS20240128: SVG4","DR-300","SNED5545D23000","2025-02-11 03:33:36.647 UTC-05:00","true","2025-02-11 17:33:36.647000"
"TW ConnectionStatusDetection : **SNW** CABINET PEAKS MEDICAL CENTER SMS20230130: FSX1","2025-02-11 17:33:36","2025-02-11 17:33:44.757000","**SNW** CABINET PEAKS MEDICAL CENTER","SMS20230130: FSX1","FLUOROspeed.X1","SN077D65D23000","2025-02-11 01:33:35.051 UTC-07:00","true","2025-02-11 17:33:35.051000"
"TW ConnectionStatusDetection : **AMEN** Putnam Hospital SMS20240205: FSX1","2025-02-11 17:33:36","2025-02-11 17:33:44.589000","**AMEN** Putnam Hospital","SMS20240205: FSX1","FLUOROspeed.X1","SN811CCDC40800","2025-02-11 03:33:35.498 UTC-05:00","true","2025-02-11 17:33:35.498000"
"TW ConnectionStatusDetection : **SNW** Santiam Hospital SMS20210051: SVG4","2025-02-11 17:33:37","2025-02-11 17:33:44.575000","**SNW** Santiam Hospital","SMS20210051: SVG4","DR-300","SN042924A796C1","2025-02-11 00:33:36.233 UTC-08:00","true","2025-02-11 17:33:36.233000"
"TW ConnectionStatusDetection : **AIL** Einstein Medical Center Montgomery SVG4 SMS20200001 : SVG4","2025-02-11 17:33:36","2025-02-11 17:33:40.534000","**AIL** Einstein Medical Center Montgomery SVG4","SMS20200001 : SVG4","DR-300","SNB30F53196C49","2025-02-11 03:33:34.605 UTC-05:00","true","2025-02-11 17:33:34.605000"
"TW ConnectionStatusDetection : **AIL** OhioHealth Doctor's Hospital SVG4 SMS20220145: SVG4","2025-02-11 17:29:29","2025-02-11 17:31:53.282000","**AIL** OhioHealth Doctor's Hospital SVG4","SMS20220145: SVG4","DR-300","SNE4EF03196C49","2025-02-11 03:29:22.082 UTC-05:00","false","2025-02-11 17:29:22.082000"
"TW ConnectionStatusDetection : **AMEN** MAIN STREET RADIOLOGY #6 SMS20220115: SVG4","2025-02-11 17:29:30","2025-02-11 17:31:52.508000","**AMEN** MAIN STREET RADIOLOGY #6","SMS20220115: SVG4","DR-300","SN4D4924A796C1","2025-02-11 03:29:22.333 UTC-05:00","false","2025-02-11 17:29:22.333000"
"TW ConnectionStatusDetection : **AIL** Holzer Medical Center SMS20230091: TRINIAS","2025-02-11 17:29:31","2025-02-11 17:31:49.063000","**AIL** Holzer Medical Center","SMS20230091: TRINIAS","Trinias","SN63F855D23000","2025-02-11 03:29:22.629 UTC-05:00","false","2025-02-11 17:29:22.629000"
"TW ConnectionStatusDetection : **AIL** Mary Rutan Hospital SMS20240102: SVG4","2025-02-11 17:29:31","2025-02-11 17:31:48.914000","**AIL** Mary Rutan Hospital","SMS20240102: SVG4","DR-300","SN2CE445D23000","2025-02-11 03:29:22.467 UTC-05:00","false","2025-02-11 17:29:22.467000"
"TW ConnectionStatusDetection : **COMP** FLAGSTAFF MEDICAL CENTER SMS20230150: SVG4","2025-02-11 17:29:30","2025-02-11 17:31:48.594000","**COMP** FLAGSTAFF MEDICAL CENTER","SMS20230150: SVG4","DR-300","SN0E5545D23000","2025-02-11 01:29:22.383 UTC-07:00","false","2025-02-11 17:29:22.383000"
"TW ConnectionStatusDetection : **CMS** COOKEVILLE REGIONAL MEDICAL CENTER SMS20240095: SVG4","2025-02-11 17:29:31","2025-02-11 17:31:47.695000","**CMS** COOKEVILLE REGIONAL MEDICAL CENTER","SMS20240095: SVG4","DR-300","SN2D9155D23000","2025-02-11 02:29:22.388 UTC-06:00","false","2025-02-11 17:29:22.388000"
"TW ConnectionStatusDetection : **AIL** Wooster Community Hospital SMS20240128: SVG4","2025-02-11 17:29:31","2025-02-11 17:31:47.596000","**AIL** Wooster Community Hospital","SMS20240128: SVG4","DR-300","SNED5545D23000","2025-02-11 03:29:22.466 UTC-05:00","false","2025-02-11 17:29:22.466000"
"TW ConnectionStatusDetection : **AIL** Mass General SMS20240189: SVG4","2025-02-11 17:29:29","2025-02-11 17:31:45.097000","**AIL** Mass General","SMS20240189: SVG4","DR-300","SNE9CDFDC40800","2025-02-11 03:29:22.115 UTC-05:00","false","2025-02-11 17:29:22.115000"
"TW ConnectionStatusDetection : **BMI** Medical Associates Clinic SVG4 SMS20170265: SVG4","2025-02-11 17:29:30","2025-02-11 17:31:44.778000","**BMI** Medical Associates Clinic SVG4","SMS20170265: SVG4","DR-300","SNCD1670F54000","2025-02-11 02:29:22.333 UTC-06:00","false","2025-02-11 17:29:22.333000"
"TW ConnectionStatusDetection : **AIL** Einstein Medical Center Montgomery SVG4 SMS20200001 : SVG4","2025-02-11 17:29:29","2025-02-11 17:31:44.438000","**AIL** Einstein Medical Center Montgomery SVG4","SMS20200001 : SVG4","DR-300","SNB30F53196C49","2025-02-11 03:29:22.102 UTC-05:00","false","2025-02-11 17:29:22.102000"
"TW ConnectionStatusDetection : **SNW** Logan Medical Center in Kalispell SVG4 SMS20200346: SVG4","2025-02-11 17:29:29","2025-02-11 17:31:44.118000","**SNW** Logan Medical Center in Kalispell SVG4","SMS20200346: SVG4","DR-300","SN0C879B03D44F","2025-02-11 01:29:22.117 UTC-07:00","false","2025-02-11 17:29:22.117000"
"TW ConnectionStatusDetection : **AMEN** Main Street Radiology 5 SVG4 SMS20190046: SVG4","2025-02-11 17:29:29","2025-02-11 17:31:43.721000","**AMEN** Main Street Radiology 5 SVG4","SMS20190046: SVG4","DR-300","SNE5DF03196C49","2025-02-11 03:29:22.111 UTC-05:00","false","2025-02-11 17:29:22.111000"
"TW ConnectionStatusDetection : **CIS** William Bee Ririe Hospital SVG4 SMS20220234: SVG4","2025-02-11 17:29:29","2025-02-11 17:31:43.710000","**CIS** William Bee Ririe Hospital SVG4","SMS20220234: SVG4","DR-300","SN938154A796C1","2025-02-11 00:29:22.095 UTC-08:00","false","2025-02-11 17:29:22.095000"
"TW ConnectionStatusDetection : **CII** Peace Diagnostic Imaging SVG4 SMS20210172: SVG4","2025-02-11 17:29:29","2025-02-11 17:31:43.211000","**CII** Peace Diagnostic Imaging SVG4","SMS20210172: SVG4","DR-300","SN075924A796C1","2025-02-11 01:29:22.078 UTC-07:00","false","2025-02-11 17:29:22.078000"
"TW ConnectionStatusDetection : **AGI** Palomar Medical Center Poway SVG4 SMS20200058: SVG4","2025-02-11 17:29:29","2025-02-11 17:31:42.965000","**AGI** Palomar Medical Center Poway SVG4","SMS20200058: SVG4","DR-300","SN39FE53196C49","2025-02-11 00:29:22.099 UTC-08:00","false","2025-02-11 17:29:22.099000"
"TW ConnectionStatusDetection : **MMS** St. Tammany Parish SVG4 SMS20190049: SVG4","2025-02-11 17:29:29","2025-02-11 17:31:42.571000","**MMS** St. Tammany Parish SVG4","SMS20190049: SVG4","DR-300","SNB91F53196C49","2025-02-11 02:29:22.077 UTC-06:00","false","2025-02-11 17:29:22.077000"
"TW ConnectionStatusDetection : **SNW** Santiam Hospital SMS20210051: SVG4","2025-02-11 17:29:29","2025-02-11 17:31:38.631000","**SNW** Santiam Hospital","SMS20210051: SVG4","DR-300","SN042924A796C1","2025-02-11 00:29:22.063 UTC-08:00","false","2025-02-11 17:29:22.063000"
"TW ConnectionStatusDetection : **AIL** Yale Newhaven Health #1 SMS20220168: FSX1","2025-02-11 17:29:27","2025-02-11 17:30:59.082000","**AIL** Yale Newhaven Health #1","SMS20220168: FSX1","FLUOROspeed.X1","SN788154A796C1","2025-02-11 03:29:21.949 UTC-05:00","false","2025-02-11 17:29:21.949000"
"TW ConnectionStatusDetection : **BMI** Mercy Medical Center FSX1 SMS20220050: FSX1","2025-02-11 17:29:27","2025-02-11 17:30:56.050000","**BMI** Mercy Medical Center FSX1","SMS20220050: FSX1","FLUOROspeed.X1","SNA63924A796C1","2025-02-11 02:29:21.951 UTC-06:00","false","2025-02-11 17:29:21.951000"
"TW ConnectionStatusDetection : **MMS** Ochsner Health System-St. Anne SMS20240221: FSX1","2025-02-11 17:29:27","2025-02-11 17:30:55.621000","**MMS** Ochsner Health System-St. Anne","SMS20240221: FSX1","FLUOROspeed.X1","SN480CCDC40800","2025-02-11 02:29:21.945 UTC-06:00","false","2025-02-11 17:29:21.945000"
"TW ConnectionStatusDetection : **BMI** Hammond Henry Hospital SMS20240133: FSX1","2025-02-11 17:29:27","2025-02-11 17:30:55.549000","**BMI** Hammond Henry Hospital","SMS20240133: FSX1","FLUOROspeed.X1","SN49C545D23000","2025-02-11 17:29:21.948 UTC+09:00","false","2025-02-11 17:29:21.948000"
"TW ConnectionStatusDetection : **AMEN** Putnam Hospital SMS20240205: FSX1","2025-02-11 17:29:27","2025-02-11 17:30:55.338000","**AMEN** Putnam Hospital","SMS20240205: FSX1","FLUOROspeed.X1","SN811CCDC40800","2025-02-11 03:29:21.949 UTC-05:00","false","2025-02-11 17:29:21.949000"
"TW ConnectionStatusDetection : **SNW** Cascade Valley Hospital SMS20200099: FSX1","2025-02-11 17:29:27","2025-02-11 17:30:55.282000","**SNW** Cascade Valley Hospital","SMS20200099: FSX1","FLUOROspeed.X1","SN3FFE53196C49","2025-02-11 00:29:21.945 UTC-08:00","false","2025-02-11 17:29:21.945000"
"TW ConnectionStatusDetection : **BMI** Winneshiek Medical Center FSX1 SMS20220054: FSX1","2025-02-11 17:29:27","2025-02-11 17:30:55.004000","**BMI** Winneshiek Medical Center FSX1","SMS20220054: FSX1","FLUOROspeed.X1","SN643924A796C1","2025-02-11 02:29:21.954 UTC-06:00","false","2025-02-11 17:29:21.954000"
"TW ConnectionStatusDetection : **BMI** Centracare Monticello  SMS20240163: FSX1","2025-02-11 17:29:27","2025-02-11 17:30:25.639000","**BMI** Centracare Monticello ","SMS20240163: FSX1","FLUOROspeed.X1","SN4AC47DC40800","2025-02-11 02:29:21.945 UTC-06:00","false","2025-02-11 17:29:21.945000"
"TW ConnectionStatusDetection : **AIL** Mass General SMS20240120: FSX1","2025-02-11 17:29:27","2025-02-11 17:30:24.465000","**AIL** Mass General","SMS20240120: FSX1","FLUOROspeed.X1","SNAAA47DC40800","2025-02-11 03:29:21.946 UTC-05:00","false","2025-02-11 17:29:21.946000"
"TW ConnectionStatusDetection : **COMP** COBRE VALLEY REG. MED. CTR SMS20230138: FSX1","2025-02-11 17:29:27","2025-02-11 17:30:23.654000","**COMP** COBRE VALLEY REG. MED. CTR","SMS20230138: FSX1","FLUOROspeed.X1","SN47C545D23000","2025-02-11 01:29:21.944 UTC-07:00","false","2025-02-11 17:29:21.944000"
"TW ConnectionStatusDetection : **AMEN** Wyoming County Community Hospital FSX1","2025-02-11 17:29:27","2025-02-11 17:30:23.468000","**AMEN** Wyoming County Community Hospital FSX1","","FLUOROspeed.X1","SN120F53196C49","2025-02-11 03:29:21.945 UTC-05:00","false","2025-02-11 17:29:21.945000"
"TW ConnectionStatusDetection : **EDS** SARAH BUSH LINCOLN HEATLH CENTER FSX1 SMS20210013: FSX1","2025-02-11 17:29:27","2025-02-11 17:30:23.457000","**EDS** SARAH BUSH LINCOLN HEATLH CENTER FSX1","SMS20210013: FSX1","FLUOROspeed.X1","SNB00F53196C49","2025-02-11 02:29:21.944 UTC-06:00","false","2025-02-11 17:29:21.944000"
"TW ConnectionStatusDetection : **MMS** Ochsner Health System-Northshore Clinic SMS20230306: FSX1","2025-02-11 17:29:27","2025-02-11 17:30:22.717000","**MMS** Ochsner Health System-Northshore Clinic","SMS20230306: FSX1","FLUOROspeed.X1","SNC5D675D23000","2025-02-11 02:29:21.945 UTC-06:00","false","2025-02-11 17:29:21.945000"
"TW ConnectionStatusDetection : **AIL** Memorial Hospital of South Bend SMS20220299: FSX1","2025-02-11 17:29:27","2025-02-11 17:30:22.412000","**AIL** Memorial Hospital of South Bend","SMS20220299: FSX1","FLUOROspeed.X1","SNE69515D23000","2025-02-11 03:29:21.944 UTC-05:00","false","2025-02-11 17:29:21.944000"
